Name	size	covered	sum	mean0	mean	min	max
ATRX|ENST00000373344.11|6	270	270	3.821	0.0141519	0.0141519	-2.398	0.089
ATRX|ENST00000373344.11|7	270	270	-10.603	-0.0392704	-0.0392704	-2.398	0.089
ATRX|ENST00000373344.11|8	270	270	-14.617	-0.054137	-0.054137	-2.136	0.089
ATRX|ENST00000373344.11|9	270	270	1.917	0.0071	0.0071	-2.251	0.089
ATRX|ENST00000373344.11|10	270	168	7.506	0.0278	0.0446786	-2.251	0.089
ATRX|ENST00000373344.11|11	270	33	2.249	0.00832963	0.0681515	0.0	0.075
ATRX|ENST00000373344.11|12	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|13	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|14	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|15	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|16	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|17	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|18	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|19	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|20	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|21	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|22	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|23	270	0	0.0	0.0	0.0	0.0	0.0
ATRX|ENST00000373344.11|24	270	131	-9.679	-0.0358481	-0.0738855	-2.263	0.064
ATRX|ENST00000373344.11|25	270	227	-15.396	-0.0570222	-0.0678238	-2.348	0.064
AVPR2|ENST00000646375.2|2	270	270	38.118	0.141178	0.141178	-1.824	0.452
AVPR2|ENST00000646375.2|3	270	270	35.356	0.130948	0.130948	-2.257	0.452
BCOR|ENST00000378444.9|1	270	270	-15.968	-0.0591407	-0.0591407	-4.588	3.144
BCOR|ENST00000378444.9|2	270	270	-36.313	-0.134493	-0.134493	-4.588	3.144
BCOR|ENST00000378444.9|3	270	270	81.227	0.300841	0.300841	-3.325	3.801
BCOR|ENST00000378444.9|4	270	270	95.451	0.353522	0.353522	-3.325	3.801
BCOR|ENST00000378444.9|5	270	270	1.148	0.00425185	0.00425185	-3.543	2.64
BCOR|ENST00000378444.9|6	270	270	-15.558	-0.0576222	-0.0576222	-5.474	2.64
BRWD3|ENST00000373275.5|1	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|2	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|3	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|4	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|7	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|8	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|9	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|10	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|11	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|12	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|13	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|14	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|15	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|16	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|19	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|20	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|21	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|22	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|23	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|26	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|27	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|28	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|29	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|30	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|31	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|32	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|35	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|36	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|37	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|38	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|39	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|40	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|41	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|42	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|43	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|44	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|45	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|46	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|47	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|50	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|51	270	0	0.0	0.0	0.0	0.0	0.0
BRWD3|ENST00000373275.5|52	270	0	0.0	0.0	0.0	0.0	0.0
BTK|ENST00000308731.8|1	270	270	59.198	0.219252	0.219252	-2.06	3.347
BTK|ENST00000308731.8|2	270	270	65.666	0.243207	0.243207	-1.738	3.403
BTK|ENST00000308731.8|3	270	270	69.526	0.257504	0.257504	-1.738	3.403
CASK|ENST00000378163.7|1	270	270	55.047	0.203878	0.203878	-2.933	2.855
CASK|ENST00000378163.7|2	270	270	5.343	0.0197889	0.0197889	-3.221	2.855
CASK|ENST00000378163.7|3	270	270	-58.142	-0.215341	-0.215341	-4.194	1.158
CASK|ENST00000378163.7|4	270	270	-0.155999	-0.000577776	-0.000577776	-4.194	1.993
CASK|ENST00000378163.7|5	270	270	36.58	0.135481	0.135481	-3.053	1.993
CASK|ENST00000378163.7|6	270	270	18.338	0.0679185	0.0679185	-6.486	2.022
CASK|ENST00000378163.7|7	270	270	21.555	0.0798333	0.0798333	-6.486	2.022
CASK|ENST00000378163.7|8	270	270	16.669	0.061737	0.061737	-2.227	1.755
CASK|ENST00000378163.7|9	270	270	8.583	0.0317889	0.0317889	-3.115	1.302
CASK|ENST00000378163.7|10	270	270	6.383	0.0236407	0.0236407	-3.115	0.867
CASK|ENST00000378163.7|11	270	270	35.619	0.131922	0.131922	-2.741	0.867
CASK|ENST00000378163.7|12	270	270	35.422	0.131193	0.131193	-1.976	0.867
CASK|ENST00000378163.7|13	270	270	8.3	0.0307407	0.0307407	-2.288	0.744
CASK|ENST00000378163.7|14	270	270	19.463	0.0720852	0.0720852	-2.288	0.692
CASK|ENST00000378163.7|15	270	270	-0.679001	-0.00251482	-0.00251482	-2.558	0.692
CASK|ENST00000378163.7|16	270	270	-45.145	-0.167204	-0.167204	-4.084	0.346
CASK|ENST00000378163.7|17	270	270	-28.188	-0.1044	-0.1044	-4.084	0.545
CASK|ENST00000378163.7|18	270	270	8.871	0.0328556	0.0328556	-2.337	0.545
CASK|ENST00000378163.7|19	270	270	13.229	0.0489963	0.0489963	-2.39	0.347
CASK|ENST00000378163.7|20	270	270	9.209	0.0341074	0.0341074	-2.562	0.673
CASK|ENST00000378163.7|21	270	270	16.565	0.0613518	0.0613518	-2.562	0.673
CASK|ENST00000378163.7|22	270	270	18.448	0.0683259	0.0683259	-2.53	0.68
CASK|ENST00000378163.7|23	270	270	11.434	0.0423481	0.0423481	-2.534	0.68
CASK|ENST00000378163.7|24	270	270	15.385	0.0569815	0.0569815	-2.589	0.57
CASK|ENST00000378163.7|25	270	270	17.751	0.0657444	0.0657444	-2.589	0.473
CASK|ENST00000378163.7|26	270	270	14.699	0.0544407	0.0544407	-3.242	0.348
CASK|ENST00000378163.7|27	270	270	-7.413	-0.0274556	-0.0274556	-4.13	0.348
CASK|ENST00000378163.7|28	270	270	1.177	0.00435926	0.00435926	-4.13	0.46
CASK|ENST00000378163.7|29	270	270	31.149	0.115367	0.115367	-2.634	0.648
CASK|ENST00000378163.7|30	270	270	27.479	0.101774	0.101774	-2.229	0.648
CASK|ENST00000378163.7|31	270	270	17.5	0.0648148	0.0648148	-2.314	0.317
CASK|ENST00000378163.7|32	270	270	5.688	0.0210667	0.0210667	-2.314	0.317
CASK|ENST00000378163.7|33	270	270	12.909	0.0478111	0.0478111	-2.3	0.348
CASK|ENST00000378163.7|34	270	270	10.194	0.0377556	0.0377556	-3.375	0.348
CASK|ENST00000378163.7|35	270	270	16.499	0.0611074	0.0611074	-3.375	1.528
CASK|ENST00000378163.7|36	270	270	44.993	0.166641	0.166641	-2.366	1.828
CASK|ENST00000378163.7|37	270	270	45.544	0.168681	0.168681	-2.488	1.828
CASK|ENST00000378163.7|38	270	270	35.8	0.132593	0.132593	-2.488	1.523
CASK|ENST00000378163.7|39	270	270	29.202	0.108156	0.108156	-2.388	1.435
CASK|ENST00000378163.7|40	270	270	19.617	0.0726556	0.0726556	-2.134	1.205
CDKL5|ENST00000623535.2|1	270	270	-56.582	-0.209563	-0.209563	-3.458	1.707
CDKL5|ENST00000623535.2|2	270	270	486.948	1.80351	1.80351	-2.734	9.598
CDKL5|ENST00000623535.2|3	270	270	772.373	2.86064	2.86064	-2.317	9.598
CDKL5|ENST00000623535.2|4	270	270	277.513	1.02783	1.02783	-2.633	9.598
CDKL5|ENST00000623535.2|5	270	270	33.878	0.125474	0.125474	-4.006	3.803
CDKL5|ENST00000623535.2|8	270	270	100.514	0.372274	0.372274	-2.386	3.255
CDKL5|ENST00000623535.2|9	270	270	25.959	0.0961444	0.0961444	-3.402	2.551
CDKL5|ENST00000623535.2|10	270	270	-15.693	-0.0581222	-0.0581222	-3.402	1.249
CDKL5|ENST00000623535.2|11	270	270	-41.357	-0.153174	-0.153174	-2.802	1.218
CDKL5|ENST00000623535.2|12	270	270	-13.135	-0.0486481	-0.0486481	-2.802	2.375
CDKL5|ENST00000623535.2|13	270	270	39.172	0.145081	0.145081	-2.575	2.927
CDKL5|ENST00000623535.2|14	270	270	49.333	0.182715	0.182715	-2.322	2.975
CDKL5|ENST00000623535.2|15	270	270	35.827	0.132693	0.132693	-1.79	2.975
CDKL5|ENST00000623535.2|16	270	270	39.636	0.1468	0.1468	-2.41	3.088
CDKL5|ENST00000623535.2|17	270	270	31.049	0.114996	0.114996	-3.011	3.088
CDKL5|ENST00000623535.2|18	270	270	-31.651	-0.117226	-0.117226	-4.209	2.809
CDKL5|ENST00000623535.2|19	270	270	-37.761	-0.139856	-0.139856	-4.209	1.941
CDKL5|ENST00000623535.2|20	270	270	21.952	0.0813037	0.0813037	-3.474	3.584
CDKL5|ENST00000623535.2|21	270	270	26.715	0.0989444	0.0989444	-3.872	3.616
CDKL5|ENST00000623535.2|24	270	270	-3.524	-0.0130519	-0.0130519	-3.694	2.722
CDKL5|ENST00000623535.2|25	270	270	1.139	0.00421852	0.00421852	-3.694	2.452
CDKL5|ENST00000623535.2|26	270	270	-5.544	-0.0205333	-0.0205333	-3.172	2.564
CDKL5|ENST00000623535.2|27	270	270	-5.021	-0.0185963	-0.0185963	-2.224	2.6
CDKL5|ENST00000623535.2|28	270	270	2.019	0.00747778	0.00747778	-2.912	3.073
CDKL5|ENST00000623535.2|29	270	270	10.969	0.0406259	0.0406259	-2.912	3.073
CDKL5|ENST00000623535.2|30	270	270	20.369	0.0754407	0.0754407	-1.802	2.887
CDKL5|ENST00000623535.2|31	270	270	-10.51	-0.0389259	-0.0389259	-3.7	2.887
CDKL5|ENST00000623535.2|34	270	270	14.926	0.0552815	0.0552815	-2.807	2.705
CDKL5|ENST00000623535.2|35	270	270	22.32	0.0826667	0.0826667	-3.873	2.705
CDKL5|ENST00000623535.2|36	270	270	-4.194	-0.0155333	-0.0155333	-3.873	2.753
CDKL5|ENST00000623535.2|37	270	270	-24.756	-0.0916889	-0.0916889	-3.354	2.753
CDKL5|ENST00000623535.2|38	270	270	-56.318	-0.208585	-0.208585	-4.883	2.267
CDKL5|ENST00000623535.2|39	270	270	-14.334	-0.0530889	-0.0530889	-4.883	2.71
CDKL5|ENST00000623535.2|40	270	270	27.034	0.100126	0.100126	-3.863	2.71
CDKL5|ENST00000623535.2|41	270	270	-5.799	-0.0214778	-0.0214778	-3.635	2.175
CDKL5|ENST00000623535.2|42	270	270	-45.368	-0.16803	-0.16803	-3.635	1.02
CDKL5|ENST00000623535.2|45	270	270	20.671	0.0765593	0.0765593	-3.002	2.562
CDKL5|ENST00000623535.2|46	270	270	52.5	0.194444	0.194444	-2.778	3.175
CDKL5|ENST00000623535.2|47	270	270	55.639	0.20607	0.20607	-2.17	3.175
CDKL5|ENST00000623535.2|48	270	270	13.435	0.0497593	0.0497593	-4.09	3.497
CDKL5|ENST00000623535.2|49	270	270	19.541	0.0723741	0.0723741	-4.09	3.497
CDKL5|ENST00000623535.2|50	270	270	31.064	0.115052	0.115052	-4.043	3.319
CDKL5|ENST00000623535.2|51	270	270	-0.886	-0.00328148	-0.00328148	-3.524	3.066
CDKL5|ENST00000623535.2|54	270	270	27.169	0.100626	0.100626	-5.789	3.29
CDKL5|ENST00000623535.2|55	270	270	12.561	0.0465222	0.0465222	-5.789	1.689
CDKL5|ENST00000623535.2|56	270	270	47.324	0.175274	0.175274	-2.441	3.016
CDKL5|ENST00000623535.2|57	270	270	42.011	0.155596	0.155596	-2.839	3.016
CDKL5|ENST00000623535.2|58	270	270	-10.949	-0.0405519	-0.0405519	-4.132	2.675
CDKL5|ENST00000623535.2|59	270	270	39.142	0.14497	0.14497	-4.132	3.303
CDKL5|ENST00000623535.2|60	270	270	63.134	0.23383	0.23383	-2.893	3.303
CDKL5|ENST00000623535.2|61	270	270	16.187	0.0599519	0.0599519	-2.893	2.821
CDKL5|ENST00000623535.2|62	270	270	4.81	0.0178148	0.0178148	-3.616	2.472
CDKL5|ENST00000623535.2|63	270	270	3.892	0.0144148	0.0144148	-3.616	2.592
CDKL5|ENST00000623535.2|64	270	270	11.602	0.0429704	0.0429704	-2.234	2.592
CDKL5|ENST00000623535.2|65	270	270	-36.171	-0.133967	-0.133967	-5.204	2.125
CDKL5|ENST00000623535.2|66	270	270	-30.209	-0.111885	-0.111885	-5.204	2.636
CDKL5|ENST00000623535.2|67	270	270	-11.605	-0.0429815	-0.0429815	-3.655	2.636
CDKL5|ENST00000623535.2|68	270	270	-27.558	-0.102067	-0.102067	-3.655	1.851
CDKL5|ENST00000623535.2|69	270	270	-23.055	-0.0853889	-0.0853889	-3.384	2.229
CDKL5|ENST00000623535.2|70	270	270	-4.503	-0.0166778	-0.0166778	-3.384	3.393
CDKL5|ENST00000623535.2|71	270	270	13.138	0.0486593	0.0486593	-3.178	3.393
CDKL5|ENST00000623535.2|72	270	270	207.003	0.766678	0.766678	-3.351	6.368
CDKL5|ENST00000623535.2|73	270	270	291.407	1.07929	1.07929	-3.367	6.368
CDKL5|ENST00000623535.2|74	270	270	86.333	0.319752	0.319752	-3.53	5.943
CDKL5|ENST00000623535.2|75	270	270	22.146	0.0820222	0.0820222	-3.53	3.12
CDKL5|ENST00000623535.2|76	270	270	18.78	0.0695556	0.0695556	-3.972	2.666
CDKL5|ENST00000623535.2|77	270	270	-45.274	-0.167681	-0.167681	-3.972	2.666
CDKL5|ENST00000623535.2|78	270	270	-42.187	-0.156248	-0.156248	-2.613	1.447
CDKL5|ENST00000623535.2|79	270	270	98.925	0.366389	0.366389	-2.676	3.836
CDKL5|ENST00000623535.2|80	270	270	170.937	0.6331	0.6331	-2.676	3.836
CDKL5|ENST00000623535.2|81	270	270	86.229	0.319367	0.319367	-1.977	3.582
CDKL5|ENST00000623535.2|82	270	270	14.323	0.0530481	0.0530481	-3.028	2.284
CDKL5|ENST00000623535.2|83	270	270	-0.705999	-0.00261481	-0.00261481	-3.129	1.807
CDKL5|ENST00000623535.2|84	270	270	29.008	0.107437	0.107437	-3.129	1.889
CHM|ENST00000357749.7|1	270	270	66.502	0.246304	0.246304	-2.743	2.298
CHM|ENST00000357749.7|2	270	270	35.07	0.129889	0.129889	-2.598	2.055
CHM|ENST00000357749.7|5	270	270	47.738	0.176807	0.176807	-2.746	2.201
CHM|ENST00000357749.7|6	270	270	11.148	0.0412889	0.0412889	-2.746	1.876
CHM|ENST00000357749.7|7	270	270	18.321	0.0678556	0.0678556	-3.019	2.333
CHM|ENST00000357749.7|8	270	270	34.385	0.127352	0.127352	-3.019	2.333
CHM|ENST00000357749.7|9	270	270	12.422	0.0460074	0.0460074	-3.37	2.138
CHM|ENST00000357749.7|10	270	270	11.891	0.0440407	0.0440407	-3.37	2.273
CHM|ENST00000357749.7|11	270	270	21.293	0.078863	0.078863	-2.534	2.273
CHM|ENST00000357749.7|12	270	270	37.438	0.138659	0.138659	-2.323	2.352
CHM|ENST00000357749.7|13	270	270	68.048	0.25203	0.25203	-2.036	2.393
CHM|ENST00000357749.7|14	270	270	64.111	0.237448	0.237448	-4.174	2.453
CHM|ENST00000357749.7|15	270	270	17.529	0.0649222	0.0649222	-4.174	2.483
CHM|ENST00000357749.7|16	270	270	37.689	0.139589	0.139589	-2.934	2.483
CHM|ENST00000357749.7|17	270	270	57.026	0.211207	0.211207	-2.14	2.371
CHM|ENST00000357749.7|18	270	270	24.727	0.0915815	0.0915815	-2.14	0.328
CHM|ENST00000357749.7|19	270	270	24.693	0.0914556	0.0914556	-2.064	0.328
CHM|ENST00000357749.7|20	270	270	25.372	0.0939704	0.0939704	-3.389	0.328
CHM|ENST00000357749.7|21	270	270	33.168	0.122844	0.122844	-3.389	0.336
CHM|ENST00000357749.7|24	270	270	22.454	0.083163	0.083163	-5.242	0.336
CHM|ENST00000357749.7|25	270	270	36.296	0.13443	0.13443	-5.242	0.336
CHRDL1|ENST00000372042.6|1	270	270	48.532	0.179748	0.179748	-1.993	2.369
CHRDL1|ENST00000372042.6|4	270	270	44.997	0.166656	0.166656	-3.376	2.062
CHRDL1|ENST00000372042.6|5	270	270	50.297	0.186285	0.186285	-2.557	1.962
CHRDL1|ENST00000372042.6|6	270	270	41.434	0.153459	0.153459	-1.855	0.994
CHRDL1|ENST00000372042.6|9	270	270	30.672	0.1136	0.1136	-3.037	1.467
CHRDL1|ENST00000372042.6|12	270	270	77.736	0.287911	0.287911	-2.066	2.483
CHRDL1|ENST00000372042.6|13	270	270	49.116	0.181911	0.181911	-2.774	2.483
CHRDL1|ENST00000372042.6|14	270	270	11.585	0.0429074	0.0429074	-2.774	2.344
CHRDL1|ENST00000372042.6|15	270	270	49.228	0.182326	0.182326	-2.691	2.583
CHRDL1|ENST00000372042.6|16	270	270	74.086	0.274393	0.274393	-2.124	2.644
CHRDL1|ENST00000372042.6|17	270	270	59.129	0.218996	0.218996	-2.124	2.644
CLCN5|ENST00000376091.8|1	270	270	79.676	0.295096	0.295096	-2.605	2.626
CLCN5|ENST00000376091.8|2	270	270	61.42	0.227481	0.227481	-2.442	2.45
CLCN5|ENST00000376091.8|5	270	270	13.822	0.0511926	0.0511926	-2.257	1.119
CLCN5|ENST00000376091.8|6	270	270	6.742	0.0249704	0.0249704	-2.257	0.526
CLCN5|ENST00000376091.8|9	270	270	10.569	0.0391444	0.0391444	-3.798	1.525
CLCN5|ENST00000376091.8|10	270	270	40.279	0.149181	0.149181	-2.637	2.288
CLCN5|ENST00000376091.8|11	270	270	74.071	0.274337	0.274337	-2.637	2.288
CLCN5|ENST00000376091.8|12	270	270	80.664	0.298756	0.298756	-2.319	2.205
CLCN5|ENST00000376091.8|13	270	270	89.552	0.331674	0.331674	-2.319	2.205
CLCN5|ENST00000376091.8|14	270	270	115.571	0.428041	0.428041	-1.856	2.358
CLCN5|ENST00000376091.8|15	270	270	129.468	0.479511	0.479511	-1.856	2.518
CLCN5|ENST00000376091.8|16	270	270	112.24	0.415704	0.415704	-1.792	2.518
CLCN5|ENST00000376091.8|17	270	270	102.1	0.378148	0.378148	-2.206	2.518
CLCN5|ENST00000376091.8|18	270	270	107.49	0.398111	0.398111	-2.206	2.518
CLCN5|ENST00000376091.8|19	270	270	81.816	0.303022	0.303022	-3.666	2.405
CLCN5|ENST00000376091.8|20	270	270	60.618	0.224511	0.224511	-3.666	2.308
CLCN5|ENST00000376091.8|21	270	270	49.561	0.183559	0.183559	-1.926	2.358
CLCN5|ENST00000376091.8|22	270	270	65.124	0.2412	0.2412	-1.704	2.488
CLCN5|ENST00000376091.8|23	270	270	43.6	0.161481	0.161481	-2.024	2.488
CLCN5|ENST00000376091.8|24	270	270	18.604	0.0689037	0.0689037	-2.024	2.142
CLCN5|ENST00000376091.8|25	270	270	35.974	0.133237	0.133237	-2.465	2.227
CLCN5|ENST00000376091.8|26	270	270	62.822	0.232674	0.232674	-2.81	2.227
CLCN5|ENST00000376091.8|27	270	270	82.677	0.306211	0.306211	-2.81	2.171
CLCN5|ENST00000376091.8|28	270	270	70.252	0.260193	0.260193	-2.72	2.57
CLCN5|ENST00000376091.8|29	270	270	77.06	0.285407	0.285407	-2.312	2.57
CLCN5|ENST00000376091.8|30	270	270	75.377	0.279174	0.279174	-1.711	2.446
CLCN5|ENST00000376091.8|31	270	270	79.758	0.2954	0.2954	-2.649	2.56
CLCN5|ENST00000376091.8|32	270	270	72.332	0.267896	0.267896	-2.649	2.56
CLCN5|ENST00000376091.8|33	270	270	80.671	0.298781	0.298781	-2.299	2.523
CLCN5|ENST00000376091.8|34	270	270	100.303	0.371493	0.371493	-2.163	2.766
CLCN5|ENST00000376091.8|35	270	270	71.402	0.264452	0.264452	-2.863	2.766
CLCN5|ENST00000376091.8|36	270	270	63.152	0.233896	0.233896	-2.863	2.561
CLCN5|ENST00000376091.8|37	270	270	50.92	0.188593	0.188593	-2.463	2.646
CLCN5|ENST00000376091.8|38	270	270	33.3	0.123333	0.123333	-2.463	2.646
CLCN5|ENST00000376091.8|39	270	270	23.958	0.0887333	0.0887333	-3.559	1.961
CLCN5|ENST00000376091.8|40	270	270	38.785	0.143648	0.143648	-3.559	1.776
CLCN5|ENST00000376091.8|41	270	270	24.017	0.0889519	0.0889519	-1.788	1.595
CLCN5|ENST00000376091.8|42	270	270	10.131	0.0375222	0.0375222	-2.832	1.766
CLCN5|ENST00000376091.8|43	270	270	34.474	0.127681	0.127681	-2.832	1.776
CLCN5|ENST00000376091.8|44	270	270	46.111	0.170781	0.170781	-2.17	1.776
CLCN5|ENST00000376091.8|45	270	270	45.552	0.168711	0.168711	-2.17	1.708
CLCN5|ENST00000376091.8|46	270	270	54.468	0.201733	0.201733	-1.891	1.672
CLCN5|ENST00000376091.8|49	270	270	43.568	0.161363	0.161363	-1.817	1.54
CLCN5|ENST00000376091.8|50	270	270	3.817	0.014137	0.014137	-3.77	1.54
CLCN5|ENST00000376091.8|51	270	270	11.534	0.0427185	0.0427185	-3.77	1.391
CNKSR2|ENST00000379510.5|1	270	270	33.302	0.123341	0.123341	-2.03	1.01
CNKSR2|ENST00000379510.5|2	270	270	41.29	0.152926	0.152926	-2.03	0.796
CNKSR2|ENST00000379510.5|3	270	270	41.014	0.151904	0.151904	-1.978	0.796
CNKSR2|ENST00000379510.5|4	270	270	9.994	0.0370148	0.0370148	-3.367	0.919
CNKSR2|ENST00000379510.5|5	270	270	10.044	0.0372	0.0372	-3.367	0.988
CNKSR2|ENST00000379510.5|6	270	270	34.021	0.126004	0.126004	-1.917	1.363
CNKSR2|ENST00000379510.5|7	270	270	36.829	0.136404	0.136404	-2.24	2.287
CNKSR2|ENST00000379510.5|8	270	270	46.319	0.171552	0.171552	-2.24	2.287
CNKSR2|ENST00000379510.5|9	270	270	62.664	0.232089	0.232089	-2.406	2.167
CNKSR2|ENST00000379510.5|10	270	270	50.025	0.185278	0.185278	-3.588	2.154
CNKSR2|ENST00000379510.5|11	270	270	58.18	0.215481	0.215481	-3.588	2.11
CNKSR2|ENST00000379510.5|12	270	270	63.243	0.234233	0.234233	-2.203	2.293
CNKSR2|ENST00000379510.5|13	270	270	50.495	0.187019	0.187019	-2.669	2.293
CNKSR2|ENST00000379510.5|14	270	270	72.946	0.27017	0.27017	-2.669	1.978
CNKSR2|ENST00000379510.5|15	270	270	77.265	0.286167	0.286167	-2.395	1.093
CSF2RA|ENST00000381529.9|1	270	270	-123.016	-0.455615	-0.455615	-4.418	0.294
CSF2RA|ENST00000381529.9|2	270	270	-64.549	-0.23907	-0.23907	-4.418	0.257
CSF2RA|ENST00000381529.9|3	270	270	-26.434	-0.0979037	-0.0979037	-2.049	0.257
CUL4B|ENST00000371322.11|1	270	270	71.156	0.263541	0.263541	-2.924	3.13
CUL4B|ENST00000371322.11|2	270	270	46.513	0.17227	0.17227	-2.715	3.13
CUL4B|ENST00000371322.11|3	270	270	-10.134	-0.0375333	-0.0375333	-2.951	2.55
CUL4B|ENST00000371322.11|4	270	270	-63.275	-0.234352	-0.234352	-3.544	1.468
CUL4B|ENST00000371322.11|5	270	270	-90.79	-0.336259	-0.336259	-3.589	2.606
CUL4B|ENST00000371322.11|6	270	270	-25.408	-0.0941037	-0.0941037	-3.589	2.609
CUL4B|ENST00000371322.11|7	270	270	50.281	0.186226	0.186226	-2.121	2.859
CUL4B|ENST00000371322.11|8	270	270	57.306	0.212244	0.212244	-2.121	2.859
CUL4B|ENST00000371322.11|9	270	270	64.857	0.240211	0.240211	-2.673	2.453
CUL4B|ENST00000371322.11|10	270	270	112.839	0.417922	0.417922	-2.673	2.76
CUL4B|ENST00000371322.11|11	270	270	159.926	0.592319	0.592319	-1.846	2.76
CUL4B|ENST00000371322.11|12	270	270	142.311	0.527078	0.527078	-2.098	2.76
CUL4B|ENST00000371322.11|13	270	270	128.415	0.475611	0.475611	-2.098	2.582
CUL4B|ENST00000371322.11|14	270	270	123.498	0.4574	0.4574	-2.562	2.582
CUL4B|ENST00000371322.11|17	270	270	30.301	0.112226	0.112226	-3.994	2.1
CUL4B|ENST00000371322.11|20	270	270	-24.328	-0.0901037	-0.0901037	-4.067	0.651
CUL4B|ENST00000371322.11|21	270	270	-13.927	-0.0515815	-0.0515815	-3.291	0.651
CYBB|ENST00000378588.5|1	270	270	77.155	0.285759	0.285759	-3.316	3.014
CYBB|ENST00000378588.5|2	270	270	43.401	0.160744	0.160744	-3.316	2.892
CYBB|ENST00000378588.5|3	270	270	49.692	0.184044	0.184044	-3.284	2.682
CYBB|ENST00000378588.5|4	270	270	81.648	0.3024	0.3024	-2.473	2.969
CYBB|ENST00000378588.5|5	270	270	102.378	0.379178	0.379178	-2.473	2.969
CYBB|ENST00000378588.5|6	270	270	108.306	0.401133	0.401133	-2.288	2.745
CYBB|ENST00000378588.5|7	270	270	84.072	0.311378	0.311378	-2.288	2.744
CYBB|ENST00000378588.5|8	270	270	74.508	0.275956	0.275956	-2.492	2.484
CYBB|ENST00000378588.5|9	270	270	57.795	0.214056	0.214056	-2.492	2.403
CYBB|ENST00000378588.5|10	270	270	43.697	0.161841	0.161841	-2.336	2.403
